group-1,07:17:04 08-11-2019,284
group-1,07:17:04 08-11-2019,358
group-1,07:17:04 08-11-2019,30
group-1,07:17:05 08-11-2019,300
group-1,07:17:05 08-11-2019,315
group-1,07:17:05 08-11-2019,104
group-1,07:17:05 08-11-2019,14
group-1,07:17:06 08-11-2019,61
group-1,07:17:06 08-11-2019,358
group-1,07:17:06 08-11-2019,104
group-1,07:17:06 08-11-2019,315
group-1,07:17:06 08-11-2019,120
group-1,07:17:07 08-11-2019,61
group-1,07:17:07 08-11-2019,61
group-1,07:17:07 08-11-2019,120
group-1,07:17:08 08-11-2019,358
group-1,07:17:08 08-11-2019,284
group-1,07:17:08 08-11-2019,120
group-1,07:17:08 08-11-2019,225
group-1,07:17:09 08-11-2019,300
group-1,07:17:09 08-11-2019,315
group-1,07:17:09 08-11-2019,300
group-1,07:17:09 08-11-2019,300
group-1,07:17:10 08-11-2019,241
group-1,07:17:10 08-11-2019,210
group-1,07:17:10 08-11-2019,210
group-1,07:17:10 08-11-2019,151
group-1,07:17:10 08-11-2019,225
group-1,07:17:11 08-11-2019,300
group-1,07:17:11 08-11-2019,300
group-1,07:17:11 08-11-2019,300
group-1,07:17:11 08-11-2019,300
group-1,07:17:11 08-11-2019,82
group-1,07:17:12 08-11-2019,300
group-1,07:17:12 08-11-2019,300
group-1,07:17:13 08-11-2019,300
group-1,07:17:13 08-11-2019,300
group-1,07:17:13 08-11-2019,300
group-1,07:17:13 08-11-2019,300
group-1,07:17:13 08-11-2019,300
group-1,07:17:14 08-11-2019,300
group-1,07:17:14 08-11-2019,300
group-1,07:17:14 08-11-2019,300
group-1,07:17:14 08-11-2019,300
group-1,07:17:14 08-11-2019,300
group-1,07:17:15 08-11-2019,300
group-1,07:17:15 08-11-2019,300
group-1,07:17:15 08-11-2019,284
group-1,07:17:17 08-11-2019,300
group-1,07:17:17 08-11-2019,300
group-1,07:17:17 08-11-2019,120
group-1,07:17:18 08-11-2019,284
group-1,07:17:18 08-11-2019,315
group-1,07:17:18 08-11-2019,120
group-1,07:17:18 08-11-2019,284
group-1,07:17:21 08-11-2019,284
group-1,07:17:21 08-11-2019,300
group-1,07:17:23 08-11-2019,45
group-1,07:17:24 08-11-2019,45
group-1,07:17:24 08-11-2019,210
group-1,07:17:24 08-11-2019,225
group-1,07:17:24 08-11-2019,210
group-1,07:17:24 08-11-2019,210
group-1,07:17:25 08-11-2019,45
group-1,07:17:25 08-11-2019,30
group-1,07:17:25 08-11-2019,300
group-1,07:17:26 08-11-2019,300
group-1,07:17:26 08-11-2019,210
group-1,07:17:26 08-11-2019,210
group-1,07:17:27 08-11-2019,210
group-1,07:17:27 08-11-2019,225
group-1,07:17:27 08-11-2019,225
group-1,07:17:27 08-11-2019,210
group-1,07:17:30 08-11-2019,30
group-1,07:17:32 08-11-2019,30
group-1,07:17:33 08-11-2019,30
group-1,07:17:33 08-11-2019,210
group-1,07:17:33 08-11-2019,30
group-1,07:17:33 08-11-2019,30
group-1,07:17:33 08-11-2019,210
group-1,07:17:34 08-11-2019,30
group-1,07:17:34 08-11-2019,300
group-1,07:17:34 08-11-2019,300
group-1,07:17:35 08-11-2019,300
group-1,07:17:35 08-11-2019,300
group-1,07:17:35 08-11-2019,300
group-1,07:17:35 08-11-2019,300
group-1,07:17:35 08-11-2019,300
group-1,07:17:36 08-11-2019,300
group-1,07:17:36 08-11-2019,300
group-1,07:17:37 08-11-2019,300
group-1,07:17:37 08-11-2019,300
group-1,07:17:37 08-11-2019,300
group-1,07:17:37 08-11-2019,300
group-1,07:17:37 08-11-2019,300
group-1,07:17:40 08-11-2019,300
group-1,07:17:41 08-11-2019,300
group-1,07:17:41 08-11-2019,300
group-1,07:17:41 08-11-2019,300
group-1,07:17:41 08-11-2019,300
group-1,07:17:41 08-11-2019,300
group-1,07:17:42 08-11-2019,300
group-1,07:17:42 08-11-2019,300
group-1,07:17:42 08-11-2019,300
group-1,07:17:42 08-11-2019,300
group-1,07:17:42 08-11-2019,300
group-1,07:17:43 08-11-2019,300
group-1,07:17:43 08-11-2019,300
group-1,07:17:43 08-11-2019,300
group-1,07:17:43 08-11-2019,300
group-1,07:17:43 08-11-2019,300
group-1,07:17:44 08-11-2019,300
group-1,07:17:44 08-11-2019,300
group-1,07:17:44 08-11-2019,300
group-1,07:17:45 08-11-2019,300
group-1,07:17:45 08-11-2019,300
group-1,07:17:45 08-11-2019,225
group-1,07:17:45 08-11-2019,300
group-1,07:17:46 08-11-2019,300
group-1,07:17:46 08-11-2019,210
group-1,07:17:46 08-11-2019,300
group-1,07:17:46 08-11-2019,300
group-1,07:17:46 08-11-2019,300
group-1,07:17:47 08-11-2019,300
group-1,07:17:47 08-11-2019,225
group-1,07:17:47 08-11-2019,225
group-1,07:17:49 08-11-2019,225
group-1,07:17:50 08-11-2019,300
group-1,07:17:50 08-11-2019,210
group-1,07:17:50 08-11-2019,210
group-1,07:17:51 08-11-2019,300
group-1,07:17:51 08-11-2019,300
group-1,07:17:51 08-11-2019,300
group-1,07:17:51 08-11-2019,300
group-1,07:17:52 08-11-2019,300
group-1,07:17:52 08-11-2019,300
group-1,07:17:52 08-11-2019,300
group-1,07:17:52 08-11-2019,300
group-1,07:17:52 08-11-2019,300
group-1,07:17:53 08-11-2019,300
group-1,07:17:53 08-11-2019,300
group-1,07:17:53 08-11-2019,300
group-1,07:17:53 08-11-2019,300
group-1,07:17:53 08-11-2019,300
group-1,07:17:54 08-11-2019,284
group-1,07:17:54 08-11-2019,284
group-1,07:17:55 08-11-2019,284
group-1,07:17:55 08-11-2019,284
group-1,07:17:55 08-11-2019,284
group-1,07:17:55 08-11-2019,30
group-1,07:17:55 08-11-2019,284
group-1,07:17:56 08-11-2019,300
group-1,07:17:56 08-11-2019,284
group-1,07:17:56 08-11-2019,284
group-1,07:17:57 08-11-2019,315
group-1,07:17:57 08-11-2019,300
group-1,07:17:57 08-11-2019,315
group-1,07:17:58 08-11-2019,104
group-1,07:17:58 08-11-2019,104
group-1,07:17:58 08-11-2019,300
group-1,07:17:58 08-11-2019,315
group-1,07:17:58 08-11-2019,14
group-1,07:17:59 08-11-2019,104
group-1,07:17:59 08-11-2019,104
group-1,07:17:59 08-11-2019,104
group-1,07:17:59 08-11-2019,104
group-1,07:17:59 08-11-2019,104
group-1,07:18:00 08-11-2019,104
group-1,07:18:00 08-11-2019,104
group-1,07:18:00 08-11-2019,14
group-1,07:18:00 08-11-2019,104
group-1,07:18:00 08-11-2019,104
group-1,07:18:01 08-11-2019,104
group-1,07:18:01 08-11-2019,104
group-1,07:18:01 08-11-2019,104
group-1,07:18:01 08-11-2019,104
group-1,07:18:01 08-11-2019,104
group-1,07:18:02 08-11-2019,104
group-1,07:18:04 08-11-2019,300
group-1,07:18:04 08-11-2019,104
group-1,07:18:04 08-11-2019,45
group-1,07:18:05 08-11-2019,104
group-1,07:18:05 08-11-2019,104
group-1,07:18:05 08-11-2019,120
group-1,07:18:05 08-11-2019,104
group-1,07:18:05 08-11-2019,104
group-1,07:18:06 08-11-2019,30
group-1,07:18:06 08-11-2019,120
group-1,07:18:06 08-11-2019,120
group-1,07:18:06 08-11-2019,104
