group-2,12:04:13 24-08-2019,135
group-1,12:04:14 24-08-2019,30
group-2,12:04:13 24-08-2019,104
group-1,12:04:14 24-08-2019,61
group-1,12:04:14 24-08-2019,210
group-1,12:04:14 24-08-2019,300
group-2,12:04:14 24-08-2019,135
group-1,12:04:14 24-08-2019,300
group-2,12:04:14 24-08-2019,61
group-1,12:04:15 24-08-2019,30
group-2,12:04:14 24-08-2019,358
group-1,12:04:15 24-08-2019,120
group-2,12:04:14 24-08-2019,300
group-1,12:04:15 24-08-2019,104
group-2,12:04:15 24-08-2019,135
group-1,12:04:16 24-08-2019,61
group-1,12:04:16 24-08-2019,210
group-2,12:04:16 24-08-2019,284
group-1,12:04:16 24-08-2019,120
group-2,12:04:16 24-08-2019,104
group-1,12:04:16 24-08-2019,135
group-2,12:04:16 24-08-2019,61
group-1,12:04:17 24-08-2019,358
group-2,12:04:16 24-08-2019,104
group-1,12:04:17 24-08-2019,358
group-2,12:04:16 24-08-2019,104
group-1,12:04:17 24-08-2019,14
group-1,12:04:17 24-08-2019,14
group-2,12:04:17 24-08-2019,14
group-2,12:04:17 24-08-2019,14
group-1,12:04:18 24-08-2019,194
group-2,12:04:17 24-08-2019,14
group-1,12:04:18 24-08-2019,104
group-2,12:04:17 24-08-2019,88
group-1,12:04:18 24-08-2019,104
group-1,12:04:18 24-08-2019,14
group-2,12:04:18 24-08-2019,135
group-1,12:04:19 24-08-2019,358
group-2,12:04:18 24-08-2019,61
group-2,12:04:18 24-08-2019,45
group-1,12:04:19 24-08-2019,358
group-1,12:04:19 24-08-2019,284
group-2,12:04:19 24-08-2019,225
group-2,12:04:19 24-08-2019,210
group-1,12:04:20 24-08-2019,358
group-2,12:04:19 24-08-2019,104
group-2,12:04:19 24-08-2019,225
group-1,12:04:20 24-08-2019,14
group-2,12:04:20 24-08-2019,135
group-1,12:04:20 24-08-2019,14
group-2,12:04:20 24-08-2019,30
group-1,12:04:20 24-08-2019,151
group-2,12:04:20 24-08-2019,225
group-1,12:04:21 24-08-2019,151
group-2,12:04:20 24-08-2019,135
group-1,12:04:21 24-08-2019,30
group-2,12:04:20 24-08-2019,225
group-1,12:04:21 24-08-2019,315
group-2,12:04:21 24-08-2019,210
group-1,12:04:21 24-08-2019,358
group-2,12:04:21 24-08-2019,210
group-1,12:04:21 24-08-2019,30
group-2,12:04:21 24-08-2019,30
group-2,12:04:21 24-08-2019,210
group-1,12:04:22 24-08-2019,30
group-2,12:04:21 24-08-2019,210
group-1,12:04:22 24-08-2019,30
group-2,12:04:22 24-08-2019,135
group-1,12:04:22 24-08-2019,30
group-2,12:04:22 24-08-2019,225
group-1,12:04:22 24-08-2019,120
group-2,12:04:22 24-08-2019,135
group-1,12:04:23 24-08-2019,120
group-2,12:04:22 24-08-2019,135
group-1,12:04:23 24-08-2019,300
group-2,12:04:22 24-08-2019,225
group-1,12:04:23 24-08-2019,135
group-2,12:04:23 24-08-2019,135
group-1,12:04:23 24-08-2019,151
group-2,12:04:23 24-08-2019,135
group-1,12:04:23 24-08-2019,14
group-2,12:04:23 24-08-2019,210
group-1,12:04:24 24-08-2019,315
group-2,12:04:23 24-08-2019,358
group-1,12:04:24 24-08-2019,14
group-2,12:04:23 24-08-2019,178
group-1,12:04:24 24-08-2019,315
group-2,12:04:24 24-08-2019,135
group-2,12:04:24 24-08-2019,225
group-2,12:04:24 24-08-2019,104
group-1,12:04:25 24-08-2019,358
group-2,12:04:24 24-08-2019,135
group-1,12:04:25 24-08-2019,30
group-2,12:04:24 24-08-2019,14
group-1,12:04:25 24-08-2019,14
group-2,12:04:25 24-08-2019,14
group-1,12:04:25 24-08-2019,14
group-2,12:04:25 24-08-2019,30
group-1,12:04:25 24-08-2019,14
group-2,12:04:25 24-08-2019,210
group-2,12:04:25 24-08-2019,210
group-1,12:04:26 24-08-2019,300
group-2,12:04:25 24-08-2019,225
group-1,12:04:26 24-08-2019,358
group-2,12:04:26 24-08-2019,135
group-2,12:04:26 24-08-2019,151
group-2,12:04:26 24-08-2019,225
group-1,12:04:27 24-08-2019,300
group-2,12:04:26 24-08-2019,210
group-1,12:04:27 24-08-2019,315
group-1,12:04:27 24-08-2019,14
group-2,12:04:27 24-08-2019,14
group-2,12:04:27 24-08-2019,210
group-1,12:04:28 24-08-2019,315
group-2,12:04:28 24-08-2019,135
group-1,12:04:28 24-08-2019,104
group-2,12:04:28 24-08-2019,14
group-1,12:04:29 24-08-2019,300
group-2,12:04:28 24-08-2019,14
group-1,12:04:29 24-08-2019,300
group-2,12:04:28 24-08-2019,14
group-1,12:04:29 24-08-2019,82
group-2,12:04:29 24-08-2019,300
group-1,12:04:29 24-08-2019,151
group-2,12:04:29 24-08-2019,300
group-1,12:04:29 24-08-2019,284
group-2,12:04:29 24-08-2019,300
group-1,12:04:30 24-08-2019,315
group-2,12:04:29 24-08-2019,358
group-1,12:04:30 24-08-2019,14
group-2,12:04:29 24-08-2019,14
group-1,12:04:30 24-08-2019,88
group-2,12:04:30 24-08-2019,210
group-2,12:04:30 24-08-2019,14
group-2,12:04:30 24-08-2019,135
group-1,12:04:31 24-08-2019,30
group-2,12:04:30 24-08-2019,135
group-1,12:04:31 24-08-2019,30
group-2,12:04:30 24-08-2019,151
group-1,12:04:31 24-08-2019,30
group-2,12:04:31 24-08-2019,210
group-1,12:04:31 24-08-2019,30
group-2,12:04:31 24-08-2019,178
group-1,12:04:31 24-08-2019,30
group-2,12:04:31 24-08-2019,151
group-1,12:04:32 24-08-2019,30
group-2,12:04:31 24-08-2019,178
group-1,12:04:32 24-08-2019,45
group-2,12:04:31 24-08-2019,178
group-1,12:04:32 24-08-2019,151
group-2,12:04:32 24-08-2019,135
group-1,12:04:33 24-08-2019,30
group-1,12:04:33 24-08-2019,30
group-1,12:04:33 24-08-2019,30
group-2,12:04:33 24-08-2019,14
group-2,12:04:33 24-08-2019,30
group-2,12:04:33 24-08-2019,30
group-2,12:04:33 24-08-2019,30
group-1,12:04:34 24-08-2019,30
group-2,12:04:34 24-08-2019,30
group-1,12:04:34 24-08-2019,151
group-2,12:04:34 24-08-2019,30
group-1,12:04:34 24-08-2019,14
group-2,12:04:34 24-08-2019,30
group-1,12:04:35 24-08-2019,14
group-2,12:04:34 24-08-2019,30
group-1,12:04:35 24-08-2019,14
group-2,12:04:34 24-08-2019,151
group-1,12:04:35 24-08-2019,14
group-1,12:04:35 24-08-2019,14
group-1,12:04:35 24-08-2019,358
group-1,12:04:36 24-08-2019,104
group-2,12:04:35 24-08-2019,30
group-1,12:04:36 24-08-2019,45
group-2,12:04:36 24-08-2019,30
group-1,12:04:36 24-08-2019,315
group-2,12:04:36 24-08-2019,120
group-1,12:04:36 24-08-2019,194
group-2,12:04:36 24-08-2019,120
group-1,12:04:37 24-08-2019,45
group-2,12:04:36 24-08-2019,30
group-1,12:04:37 24-08-2019,30
group-2,12:04:36 24-08-2019,30
group-1,12:04:37 24-08-2019,45
group-2,12:04:37 24-08-2019,120
group-1,12:04:37 24-08-2019,45
group-2,12:04:37 24-08-2019,30
group-1,12:04:37 24-08-2019,30
group-2,12:04:37 24-08-2019,135
group-1,12:04:38 24-08-2019,45
group-2,12:04:37 24-08-2019,262
group-1,12:04:38 24-08-2019,14
group-2,12:04:37 24-08-2019,151
group-1,12:04:38 24-08-2019,45
group-1,12:04:38 24-08-2019,14
group-2,12:04:38 24-08-2019,151
group-1,12:04:38 24-08-2019,358
group-2,12:04:38 24-08-2019,45
group-1,12:04:39 24-08-2019,45
group-2,12:04:38 24-08-2019,210
group-1,12:04:39 24-08-2019,315
group-2,12:04:38 24-08-2019,30
